Symbol|Name|LastSale|MarketCap|IPOyear|Sector|industry|Summary Quote
SYNL|Synalloy Corporation|11.79|$102.78M|n/a|Basic Industries|Steel/Iron Ore|http://www.nasdaq.com/symbol/synl
SYNA|Synaptics Incorporated|77.03|$2.84B|2002|Technology|EDP Services|http://www.nasdaq.com/symbol/syna
SNCR|Synchronoss Technologies, Inc.|48.23|$2.12B|2006|Technology|EDP Services|http://www.nasdaq.com/symbol/sncr
SYF|Synchrony Financial|34.62|$28.86B|2014|Finance|Finance: Consumer Services|http://www.nasdaq.com/symbol/syf
SURG|Synergetics USA, Inc.|4.54|$116.1M|n/a|Health Care|Biotechnology: Electromedical & Electrotherapeutic Apparatus|http://www.nasdaq.com/symbol/surg
SGYP|Synergy Pharmaceuticals, Inc.|7.98|$853.63M|n/a|Health Care|Major Pharmaceuticals|http://www.nasdaq.com/symbol/sgyp
SGYPU|Synergy Pharmaceuticals, Inc.|19.2|$34.91M|n/a|Health Care|Major Pharmaceuticals|http://www.nasdaq.com/symbol/sgypu
SGYPW|Synergy Pharmaceuticals, Inc.|3.97|n/a|n/a|Health Care|Major Pharmaceuticals|http://www.nasdaq.com/symbol/sgypw
SYRG|Synergy Resources Corporation|10.48|$1.1B|n/a|Energy|Oil & Gas Production|http://www.nasdaq.com/symbol/syrg
ELOS|Syneron Medical Ltd.|9.9|$361.62M|2004|Health Care|Biotechnology: Electromedical & Electrotherapeutic Apparatus|http://www.nasdaq.com/symbol/elos
SYT|Syngenta AG|81.44|$37.85B|n/a|Basic Industries|Agricultural Chemicals|http://www.nasdaq.com/symbol/syt
SNX|Synnex Corporation|78.66|$3.12B|2003|Technology|Retail: Computer Software & Peripheral Equipment|http://www.nasdaq.com/symbol/snx
SNPS|Synopsys, Inc.|51.75|$8.03B|1992|Technology|Computer Software: Prepackaged Software|http://www.nasdaq.com/symbol/snps
SNV|Synovus Financial Corp.|32.44|$4.28B|n/a|Finance|Major Banks|http://www.nasdaq.com/symbol/snv
SNV^C|Synovus Financial Corp.|28.19|n/a|n/a|n/a|n/a|http://www.nasdaq.com/symbol/snv^c
SNTA|Synta Pharmaceuticals Corp.|2.19|$298.81M|2007|Health Care|Major Pharmaceuticals|http://www.nasdaq.com/symbol/snta
SYNT|Syntel, Inc.|43.66|$3.66B|1997|Technology|EDP Services|http://www.nasdaq.com/symbol/synt
SYMX|Synthesis Energy Systems, Inc.|1.12|$95.54M|n/a|Basic Industries|Major Chemicals|http://www.nasdaq.com/symbol/symx
SYN|Synthetic Biologics, Inc|2.75|$243.41M|n/a|Health Care|Major Pharmaceuticals|http://www.nasdaq.com/symbol/syn
GJH|SYNTHETIC FIXED INCOME SECURITIES INC|9.6|n/a|n/a|Finance|Finance: Consumer Services|http://www.nasdaq.com/symbol/gjh
GJO|SYNTHETIC FIXED INCOME SECURITIES INC|20.2001|n/a|n/a|Finance|Finance: Consumer Services|http://www.nasdaq.com/symbol/gjo
GJS|SYNTHETIC FIXED INCOME SECURITIES INC|19.37|n/a|n/a|Finance|Finance: Consumer Services|http://www.nasdaq.com/symbol/gjs
GJP|Synthetic Fixed-Income Securities, Inc.|22.3|n/a|n/a|n/a|n/a|http://www.nasdaq.com/symbol/gjp
GJR|Synthetic Fixed-Income Securities, Inc.|20.28|n/a|n/a|n/a|n/a|http://www.nasdaq.com/symbol/gjr
GJT|Synthetic Fixed-Income Securities, Inc.|18.05|n/a|n/a|Finance|Finance: Consumer Services|http://www.nasdaq.com/symbol/gjt
GJV|Synthetic Fixed-Income Securities, Inc.|25.682|n/a|n/a|Finance|Finance: Consumer Services|http://www.nasdaq.com/symbol/gjv
SYUT|Synutra International, Inc.|6.59|$377.61M|n/a|Consumer Non-Durables|Packaged Foods|http://www.nasdaq.com/symbol/syut
SYPR|Sypris Solutions, Inc.|1.08|$22.45M|n/a|Capital Goods|Industrial Machinery/Components|http://www.nasdaq.com/symbol/sypr
SYY|Sysco Corporation|37.59|$22.32B|n/a|Consumer Non-Durables|Food Distributors|http://www.nasdaq.com/symbol/syy
SYRX|Sysorex Global Holding Corp.|1.65|$32.69M|2014|Technology|EDP Services|http://www.nasdaq.com/symbol/syrx
SYX|Systemax Inc.|8.57|$316.1M|n/a|Consumer Services|Catalog/Specialty Distribution|http://www.nasdaq.com/symbol/syx
TROW|T. Rowe Price Group, Inc.|76.89|$19.7B|1986|Finance|Investment Bankers/Brokers/Service|http://www.nasdaq.com/symbol/trow
TTOO|T2 Biosystems, Inc.|12.76|$259.34M|2014|Health Care|Medical/Dental Instruments|http://www.nasdaq.com/symbol/ttoo
DATA|Tableau Software, Inc.|103.9|$7.39B|2013|Technology|Computer Software: Prepackaged Software|http://www.nasdaq.com/symbol/data
TAHO|Tahoe Resources, Inc.|8.89|$1.99B|n/a|Basic Industries|Precious Metals|http://www.nasdaq.com/symbol/taho
TAIT|Taitron Components Incorporated|0.965|$5.35M|1995|Consumer Non-Durables|Electronic Components|http://www.nasdaq.com/symbol/tait
TWN|Taiwan Fund, Inc. (The)|15.5541|$127.87M|1986|n/a|n/a|http://www.nasdaq.com/symbol/twn
TSM|Taiwan Semiconductor Manufacturing Company Ltd.|21.61|$112.07B|1997|Technology|Semiconductors|http://www.nasdaq.com/symbol/tsm
TTWO|Take-Two Interactive Software, Inc.|30.94|$2.64B|1997|Technology|Computer Software: Prepackaged Software|http://www.nasdaq.com/symbol/ttwo
XRS|TAL Education Group|33.85|$2.71B|2010|Consumer Services|Other Consumer Services|http://www.nasdaq.com/symbol/xrs
TAL|TAL International Group, Inc.|19.86|$660.45M|2005|Technology|Diversified Commercial Services|http://www.nasdaq.com/symbol/tal
TLN|Talen Energy Corporation|14.6|$1.88B|2015|Public Utilities|Electric Utilities: Central|http://www.nasdaq.com/symbol/tln
TEGP|Tallgrass Energy GP, LP|29|$4.56B|2015|Public Utilities|Natural Gas Distribution|http://www.nasdaq.com/symbol/tegp
TEP|Tallgrass Energy Partners, LP|45.66|$2.77B|2013|Public Utilities|Natural Gas Distribution|http://www.nasdaq.com/symbol/tep
TLMR|Talmer Bancorp, Inc.|16.83|$1.19B|2014|Finance|Major Banks|http://www.nasdaq.com/symbol/tlmr
TNDM|Tandem Diabetes Care, Inc.|11.87|$356.27M|2013|Health Care|Medical/Dental Instruments|http://www.nasdaq.com/symbol/tndm
TLF|Tandy Leather Factory, Inc.|7.68|$78.97M|n/a|Consumer Non-Durables|Apparel|http://www.nasdaq.com/symbol/tlf
SKT|Tanger Factory Outlet Centers, Inc.|32.83|$3.15B|1993|Consumer Services|Real Estate Investment Trusts|http://www.nasdaq.com/symbol/skt
TNGO|Tangoe, Inc.|7.89|$307.71M|2011|Technology|Computer Software: Prepackaged Software|http://www.nasdaq.com/symbol/tngo
TANH|Tantech Holdings Ltd.|24.87|$537.19M|2015|Basic Industries|Major Chemicals|http://www.nasdaq.com/symbol/tanh
TRX|Tanzanian Royalty Exploration Corporation|0.3921|$41.96M|n/a|Basic Industries|Precious Metals|http://www.nasdaq.com/symbol/trx
TAOM|Taomee Holdings Limited|3.1|$109.56M|2011|Miscellaneous|Business Services|http://www.nasdaq.com/symbol/taom
TEDU|Tarena International, Inc.|12.64|$662.91M|2014|Consumer Services|Other Consumer Services|http://www.nasdaq.com/symbol/tedu
NGLS|Targa Resources Partners LP|32.86|$6.07B|2007|Public Utilities|Natural Gas Distribution|http://www.nasdaq.com/symbol/ngls
TRGP|Targa Resources, Inc.|77.34|$4.33B|2010|Public Utilities|Natural Gas Distribution|http://www.nasdaq.com/symbol/trgp
TRGT|Targacept, Inc.|2.41|$82.64M|2006|Health Care|Major Pharmaceuticals|http://www.nasdaq.com/symbol/trgt
TGT|Target Corporation|78.97|$50.42B|n/a|Consumer Services|Department/Specialty Retail Stores|http://www.nasdaq.com/symbol/tgt
TARO|Taro Pharmaceutical Industries Ltd.|138.51|$5.93B|n/a|Health Care|Major Pharmaceuticals|http://www.nasdaq.com/symbol/taro
TGB|Taseko Mines Limited|0.5675|$125.88M|n/a|Basic Industries|Precious Metals|http://www.nasdaq.com/symbol/tgb
TASR|TASER International, Inc.|24.65|$1.33B|n/a|Capital Goods|Ordnance And Accessories|http://www.nasdaq.com/symbol/tasr
TAS|Tasman Metals Ltd|0.31|$20.5M|n/a|Basic Industries|Precious Metals|http://www.nasdaq.com/symbol/tas
TATT|TAT Technologies Ltd.|7.23|$63.68M|n/a|Capital Goods|Aerospace|http://www.nasdaq.com/symbol/tatt
TTM|Tata Motors Ltd|30.31|$15.44B|n/a|Capital Goods|Auto Manufacturing|http://www.nasdaq.com/symbol/ttm
TCO|Taubman Centers, Inc.|75.97|$4.62B|1992|Consumer Services|Real Estate Investment Trusts|http://www.nasdaq.com/symbol/tco
TCO^J|Taubman Centers, Inc.|25.55|n/a|n/a|n/a|n/a|http://www.nasdaq.com/symbol/tco^j
TCO^K|Taubman Centers, Inc.|25.5201|n/a|n/a|n/a|n/a|http://www.nasdaq.com/symbol/tco^k
TAYD|Taylor Devices, Inc.|12.75|$42.79M|n/a|Capital Goods|Industrial Machinery/Components|http://www.nasdaq.com/symbol/tayd
TMHC|Taylor Morrison Home Corporation|20.19|$2.47B|2013|Capital Goods|Homebuilding|http://www.nasdaq.com/symbol/tmhc
TCP|TC PipeLines, LP|53.08|$3.39B|n/a|Public Utilities|Natural Gas Distribution|http://www.nasdaq.com/symbol/tcp
TCB|TCF Financial Corporation|16.8|$2.84B|n/a|Finance|Major Banks|http://www.nasdaq.com/symbol/tcb
TCB.WS|TCF Financial Corporation|n/a|n/a|n/a|n/a|n/a|http://www.nasdaq.com/symbol/tcb.ws
TCB^B|TCF Financial Corporation|26.82|n/a|n/a|n/a|n/a|http://www.nasdaq.com/symbol/tcb^b
TCB^C|TCF Financial Corporation|25.45|n/a|n/a|n/a|n/a|http://www.nasdaq.com/symbol/tcb^c
TCPC|TCP Capital Corp.|15.43|$755.44M|2012|n/a|n/a|http://www.nasdaq.com/symbol/tcpc
TCPI|TCP International Holdings Ltd.|3.4|$95.36M|2014|Consumer Durables|Building Products|http://www.nasdaq.com/symbol/tcpi
TSI|TCW Strategic Income Fund, Inc.|5.28|$251.79M|n/a|n/a|n/a|http://www.nasdaq.com/symbol/tsi
AMTD|TD Ameritrade Holding Corporation|37.76|$20.53B|1997|Finance|Investment Bankers/Brokers/Service|http://www.nasdaq.com/symbol/amtd
TEL|TE Connectivity Ltd.|64.06|$25.78B|n/a|Consumer Non-Durables|Electronic Components|http://www.nasdaq.com/symbol/tel
TMH|Team Health Holdings, Inc.|63.73|$4.62B|2009|Technology|Professional Services|http://www.nasdaq.com/symbol/tmh
TISI|Team, Inc.|46.49|$966.47M|n/a|Consumer Services|Other Consumer Services|http://www.nasdaq.com/symbol/tisi
TEAR|TearLab Corporation|2.76|$93.05M|n/a|Health Care|Medical/Dental Instruments|http://www.nasdaq.com/symbol/tear
TECD|Tech Data Corporation|59.33|$2.18B|1986|Technology|Retail: Computer Software & Peripheral Equipment|http://www.nasdaq.com/symbol/tecd
TCCO|Technical Communications Corporation|3.1799|$5.85M|n/a|Technology|Radio And Television Broadcasting And Communications Equipment|http://www.nasdaq.com/symbol/tcco
TTGT|TechTarget, Inc.|10.01|$331.18M|2007|Miscellaneous|Business Services|http://www.nasdaq.com/symbol/ttgt
TCK|Teck Resources Ltd|7.78|$4.41B|n/a|Basic Industries|Mining & Quarrying of Nonmetallic Minerals (No Fuels)|http://www.nasdaq.com/symbol/tck
TGLS|Tecnoglass Inc.|13.15|$326.13M|2012|Consumer Durables|Electronic Components|http://www.nasdaq.com/symbol/tgls
TE|TECO Energy, Inc.|21.97|$5.17B|n/a|Public Utilities|Electric Utilities: Central|http://www.nasdaq.com/symbol/te
TGEN|Tecogen Inc.|4.0501|$66.17M|2014|Capital Goods|Industrial Machinery/Components|http://www.nasdaq.com/symbol/tgen
TECU|Tecumseh Products Company|4.97|$92.26M|n/a|Capital Goods|Industrial Machinery/Components|http://www.nasdaq.com/symbol/tecu
TK|Teekay Corporation|35|$2.54B|n/a|Transportation|Marine Transportation|http://www.nasdaq.com/symbol/tk
TGP|Teekay LNG Partners L.P.|27.74|$2.18B|2005|Consumer Services|Marine Transportation|http://www.nasdaq.com/symbol/tgp
TOO|Teekay Offshore Partners L.P.|16.56|$1.53B|2006|Consumer Services|Marine Transportation|http://www.nasdaq.com/symbol/too
TOO^A|Teekay Offshore Partners L.P.|18.1|n/a|n/a|n/a|n/a|http://www.nasdaq.com/symbol/too^a
TOO^B|Teekay Offshore Partners L.P.|20.58|n/a|n/a|n/a|n/a|http://www.nasdaq.com/symbol/too^b
TNK|Teekay Tankers Ltd.|7.04|$788.48M|2007|Consumer Services|Marine Transportation|http://www.nasdaq.com/symbol/tnk
GCI|TEGNA Inc.|12.97|$1.49B|2015|Consumer Services|Newspapers/Magazines|http://www.nasdaq.com/symbol/gci
TGNA|TEGNA Inc.|27.04|$6.12B|n/a|Consumer Services|Newspapers/Magazines|http://www.nasdaq.com/symbol/tgna
TRC|Tejon Ranch Co|25|$516.52M|n/a|Finance|Real Estate|http://www.nasdaq.com/symbol/trc
TRC.WS|Tejon Ranch Co|n/a|n/a|n/a|n/a|n/a|http://www.nasdaq.com/symbol/trc.ws
HQH|Tekla Healthcare Investors|36.43|$1.03B|1987|n/a|n/a|http://www.nasdaq.com/symbol/hqh
THQ|Tekla Healthcare Opportunies Fund|19.76|n/a|2014|n/a|n/a|http://www.nasdaq.com/symbol/thq
HQL|Tekla Life Sciences Investors|29.29|$447.77M|1992|n/a|n/a|http://www.nasdaq.com/symbol/hql
THW|Tekla World Healthcare Fund|18.97|n/a|2015|n/a|n/a|http://www.nasdaq.com/symbol/thw
TDOC|Teladoc, Inc.|30.47|$1.13B|2015|Health Care|Medical/Nursing Services|http://www.nasdaq.com/symbol/tdoc
TEO|Telecom Argentina Stet - France Telecom S.A.|18.06|$3.5B|n/a|Public Utilities|Telecommunications Equipment|http://www.nasdaq.com/symbol/teo
TI|Telecom Italia S.P.A.|13.42|$26.17B|n/a|Consumer Services|Telecommunications Equipment|http://www.nasdaq.com/symbol/ti
TI.A|Telecom Italia S.P.A.|n/a|n/a|n/a|n/a|n/a|http://www.nasdaq.com/symbol/ti.a
TSYS|TeleCommunication Systems, Inc.|3.51|$214.54M|2000|Technology|Computer Software: Prepackaged Software|http://www.nasdaq.com/symbol/tsys
TDY|Teledyne Technologies Incorporated|105.6|$3.74B|n/a|Capital Goods|Industrial Machinery/Components|http://www.nasdaq.com/symbol/tdy
TFX|Teleflex Incorporated|134.41|$5.59B|n/a|Health Care|Medical/Dental Instruments|http://www.nasdaq.com/symbol/tfx
VIV|Telefonica Brasil S.A.|12.82|$21.65B|n/a|Public Utilities|Telecommunications Equipment|http://www.nasdaq.com/symbol/viv
TEF|Telefonica SA|15.48|$72.09B|1988|Public Utilities|Telecommunications Equipment|http://www.nasdaq.com/symbol/tef
TNAV|TeleNav, Inc.|7.28|$293.34M|2010|Capital Goods|Industrial Machinery/Components|http://www.nasdaq.com/symbol/tnav
TDA|Telephone and Data Systems, Inc.|24.44|n/a|n/a|Public Utilities|Telecommunications Equipment|http://www.nasdaq.com/symbol/tda
TDE|Telephone and Data Systems, Inc.|25.4996|n/a|n/a|Public Utilities|Telecommunications Equipment|http://www.nasdaq.com/symbol/tde
TDI|Telephone and Data Systems, Inc.|25.32|n/a|n/a|Public Utilities|Telecommunications Equipment|http://www.nasdaq.com/symbol/tdi
TDJ|Telephone and Data Systems, Inc.|25.7799|n/a|n/a|Public Utilities|Telecommunications Equipment|http://www.nasdaq.com/symbol/tdj
TDS|Telephone and Data Systems, Inc.|30.31|$3.29B|n/a|Public Utilities|Telecommunications Equipment|http://www.nasdaq.com/symbol/tds
TTEC|TeleTech Holdings, Inc.|28.27|$1.37B|1996|Technology|Professional Services|http://www.nasdaq.com/symbol/ttec
TIK|Tel-Instrument Electronics Corp.|5.1|$16.61M|n/a|Capital Goods|Electrical Products|http://www.nasdaq.com/symbol/tik
TU|TELUS Corporation|33.76|$20.34B|n/a|Public Utilities|Telecommunications Equipment|http://www.nasdaq.com/symbol/tu
TDF|Templeton Dragon Fund, Inc.|23.03|$821.02M|n/a|n/a|n/a|http://www.nasdaq.com/symbol/tdf
EMF|Templeton Emerging Markets Fund|12.93|$233.25M|1987|n/a|n/a|http://www.nasdaq.com/symbol/emf
TEI|Templeton Emerging Markets Income Fund, Inc.|10.36|$496.86M|1993|n/a|n/a|http://www.nasdaq.com/symbol/tei
GIM|Templeton Global Income Fund, Inc.|6.82|$914.86M|1988|n/a|n/a|http://www.nasdaq.com/symbol/gim
TRF|Templeton Russia Fund, Inc.|10.5|$54.43M|1995|n/a|n/a|http://www.nasdaq.com/symbol/trf
TPX|Tempur Sealy International, Inc.|76.83|$4.69B|2003|Consumer Durables|Home Furnishings|http://www.nasdaq.com/symbol/tpx
TS|Tenaris S.A.|26.9|$15.88B|n/a|Basic Industries|Steel/Iron Ore|http://www.nasdaq.com/symbol/ts
TENX|Tenax Therapeutics, Inc.|3.61|$101.51M|n/a|Health Care|Biotechnology: Commercial Physical & Biological Resarch|http://www.nasdaq.com/symbol/tenx
THC|Tenet Healthcare Corporation|53.13|$5.29B|n/a|Health Care|Hospital/Nursing Management|http://www.nasdaq.com/symbol/thc
TGC|Tengasco, Inc.|0.22|$13.39M|n/a|Energy|Oil & Gas Production|http://www.nasdaq.com/symbol/tgc
TNC|Tennant Company|61.61|$1.12B|n/a|Technology|Industrial Machinery/Components|http://www.nasdaq.com/symbol/tnc
TEN|Tenneco Inc.|51.55|$3.13B|n/a|Capital Goods|Auto Parts:O.E.M.|http://www.nasdaq.com/symbol/ten
TVC|Tennessee Valley Authority|24.85|n/a|n/a|Public Utilities|Electric Utilities: Central|http://www.nasdaq.com/symbol/tvc
TVE|Tennessee Valley Authority|24.35|n/a|n/a|Public Utilities|Electric Utilities: Central|http://www.nasdaq.com/symbol/tve
TDC|Teradata Corporation|30.9|$4.39B|n/a|Technology|Computer Manufacturing|http://www.nasdaq.com/symbol/tdc
TER|Teradyne, Inc.|19.29|$4.14B|n/a|Capital Goods|Electrical Products|http://www.nasdaq.com/symbol/ter
TEX|Terex Corporation|21.83|$2.37B|n/a|Capital Goods|Construction/Ag Equipment/Trucks|http://www.nasdaq.com/symbol/tex
TX|Ternium S.A.|15.62|$3.13B|n/a|Basic Industries|Steel/Iron Ore|http://www.nasdaq.com/symbol/tx
TNH|Terra Nitrogen Company, L.P.|115.7|$2.14B|n/a|Basic Industries|Agricultural Chemicals|http://www.nasdaq.com/symbol/tnh
GLBL|TerraForm Global, Inc.|11.79|$2.11B|2015|Public Utilities|Electric Utilities: Central|http://www.nasdaq.com/symbol/glbl
TERP|TerraForm Power, Inc.|25.2|$3.53B|2014|Public Utilities|Electric Utilities: Central|http://www.nasdaq.com/symbol/terp
TRTL|Terrapin 3 Acquisition Corporation|10.06|$267.53M|2014|Finance|Business Services|http://www.nasdaq.com/symbol/trtl
TRTLU|Terrapin 3 Acquisition Corporation|10.3|$190.55M|2014|Finance|Business Services|http://www.nasdaq.com/symbol/trtlu
TRTLW|Terrapin 3 Acquisition Corporation|0.33|n/a|2014|Finance|Business Services|http://www.nasdaq.com/symbol/trtlw
TRNO|Terreno Realty Corporation|20.77|$893.69M|2010|Finance|Real Estate|http://www.nasdaq.com/symbol/trno
TRNO^A|Terreno Realty Corporation|26.4|n/a|n/a|n/a|n/a|http://www.nasdaq.com/symbol/trno^a
TBNK|Territorial Bancorp Inc.|25.73|$250.09M|2009|Finance|Savings Institutions|http://www.nasdaq.com/symbol/tbnk
TSRO|TESARO, Inc.|50.8|$2.03B|2012|Health Care|Major Pharmaceuticals|http://www.nasdaq.com/symbol/tsro
TESO|Tesco Corporation|9.2|$358.47M|n/a|Energy|Metal Fabrications|http://www.nasdaq.com/symbol/teso
TSLA|Tesla Motors, Inc.|241.14|$30.48B|2010|Capital Goods|Auto Manufacturing|http://www.nasdaq.com/symbol/tsla
TSO|Tesoro Corporation|107.36|$13.22B|n/a|Energy|Integrated oil Companies|http://www.nasdaq.com/symbol/tso
TLLP|Tesoro Logistics LP|50.72|$4.47B|2011|Energy|Natural Gas Distribution|http://www.nasdaq.com/symbol/tllp
TESS|TESSCO Technologies Incorporated|23.64|$195.39M|1994|Consumer Non-Durables|Electronic Components|http://www.nasdaq.com/symbol/tess
TSRA|Tessera Technologies, Inc.|36.51|$1.9B|2003|Technology|Semiconductors|http://www.nasdaq.com/symbol/tsra
TTEK|Tetra Tech, Inc.|26.88|$1.62B|1991|Consumer Services|Military/Government/Technical|http://www.nasdaq.com/symbol/ttek
TTI|Tetra Technologies, Inc.|6.87|$547.11M|n/a|Energy|Oil & Gas Production|http://www.nasdaq.com/symbol/tti
TLOG|TetraLogic Pharmaceuticals Corporation|2.51|$58.57M|2013|Health Care|Major Pharmaceuticals|http://www.nasdaq.com/symbol/tlog
TTPH|Tetraphase Pharmaceuticals, Inc.|44.82|$1.63B|2013|Health Care|Major Pharmaceuticals|http://www.nasdaq.com/symbol/ttph
TEVA|Teva Pharmaceutical Industries Limited|69.8|$58.59B|n/a|Health Care|Major Pharmaceuticals|http://www.nasdaq.com/symbol/teva
TCBI|Texas Capital Bancshares, Inc.|59.21|$2.71B|2003|Finance|Major Banks|http://www.nasdaq.com/symbol/tcbi
TCBIL|Texas Capital Bancshares, Inc.|25.3|n/a|n/a|Finance|Major Banks|http://www.nasdaq.com/symbol/tcbil
TCBIP|Texas Capital Bancshares, Inc.|25.27|$151.62M|n/a|Finance|Major Banks|http://www.nasdaq.com/symbol/tcbip
TCBIW|Texas Capital Bancshares, Inc.|44.1101|n/a|n/a|Finance|Major Banks|http://www.nasdaq.com/symbol/tcbiw
TXN|Texas Instruments Incorporated|52.08|$53.45B|n/a|Technology|Semiconductors|http://www.nasdaq.com/symbol/txn
TPL|Texas Pacific Land Trust|130.29|$1.08B|n/a|Energy|Oil & Gas Production|http://www.nasdaq.com/symbol/tpl
TXRH|Texas Roadhouse, Inc.|38.29|$2.68B|2004|Consumer Services|Restaurants|http://www.nasdaq.com/symbol/txrh
TGH|Textainer Group Holdings Limited|19.67|$1.12B|2007|Technology|Diversified Commercial Services|http://www.nasdaq.com/symbol/tgh
TXT|Textron Inc.|43.85|$12.12B|n/a|Capital Goods|Aerospace|http://www.nasdaq.com/symbol/txt
TXTR|Textura Corporation|28.48|$736.49M|2013|Technology|Computer Software: Prepackaged Software|http://www.nasdaq.com/symbol/txtr
TFSL|TFS Financial Corporation|17.5|$5.12B|n/a|Finance|Savings Institutions|http://www.nasdaq.com/symbol/tfsl
TGTX|TG Therapeutics, Inc.|16.06|$813.18M|n/a|Health Care|Major Pharmaceuticals|http://www.nasdaq.com/symbol/tgtx
TTF|Thai Fund, Inc. (The)|7.54|$94.33M|1988|n/a|n/a|http://www.nasdaq.com/symbol/ttf
ABCO|The Advisory Board Company|49.01|$2.08B|2001|Consumer Services|Other Consumer Services|http://www.nasdaq.com/symbol/abco
AES|The AES Corporation|12.68|$8.65B|n/a|Basic Industries|Electric Utilities: Central|http://www.nasdaq.com/symbol/aes
AES^C|The AES Corporation|50.377|n/a|n/a|Basic Industries|Electric Utilities: Central|http://www.nasdaq.com/symbol/aes^c
ANDE|The Andersons, Inc.|38.03|$1.08B|n/a|Consumer Services|Farming/Seeds/Milling|http://www.nasdaq.com/symbol/ande
TBBK|The Bancorp, Inc.|8.28|$312.23M|n/a|Finance|Major Banks|http://www.nasdaq.com/symbol/tbbk
BX|The Blackstone Group L.P.|39.13|$46.33B|2007|Finance|Investment Managers|http://www.nasdaq.com/symbol/bx
BONT|The Bon-Ton Stores, Inc.|4.12|$86.3M|1991|Consumer Services|Department/Specialty Retail Stores|http://www.nasdaq.com/symbol/bont
CG|The Carlyle Group L.P.|25.17|$8.12B|2012|Finance|Investment Managers|http://www.nasdaq.com/symbol/cg
